date,80_+,others
2020-03-03,1.0,5
2020-03-04,0.0,10
2020-03-05,1.0,7
2020-03-06,1.0,11
2020-03-07,7.0,20
2020-03-08,14.0,25
2020-03-09,7.0,19
2020-03-10,11.0,42
2020-03-11,13.0,50
2020-03-12,9.0,33
2020-03-13,19.0,72
2020-03-14,15.0,39
2020-03-15,6.0,42
2020-03-16,11.0,47
2020-03-17,33.0,82
2020-03-18,11.0,68
2020-03-19,12.0,85
2020-03-20,12.0,52
2020-03-21,6.0,80
2020-03-22,5.0,52
2020-03-23,10.0,84
2020-03-24,15.0,85
2020-03-25,16.0,78
2020-03-26,12.0,83
2020-03-27,35.0,104
2020-03-28,15.0,56
2020-03-29,5.0,36
2020-03-30,18.0,52
2020-03-31,6.0,62
2020-04-01,16.0,69
2020-04-02,42.0,78
2020-04-03,10.0,35
2020-04-04,14.0,37
2020-04-05,6.0,29
2020-04-06,44.0,57
2020-04-07,11.0,36
2020-04-08,9.0,33
2020-04-09,20.0,30
2020-04-10,31.0,50
2020-04-11,14.0,25
2020-04-12,12.0,16
2020-04-13,27.0,31
2020-04-14,34.0,37
2020-04-15,24.0,33
2020-04-16,22.0,22
2020-04-17,11.0,34
2020-04-18,23.0,21
2020-04-19,10.0,14
2020-04-20,5.0,35
2020-04-21,3.0,12
2020-04-22,7.0,16
2020-04-23,4.0,16
2020-04-24,15.0,13
2020-04-25,4.0,14
2020-04-26,1.0,8
2020-04-27,4.0,11
2020-04-28,4.0,7
2020-04-29,6.0,5
2020-04-30,0.0,22
2020-05-01,1.0,1
2020-05-02,0.0,5
2020-05-03,0.0,2
2020-05-04,1.0,4
2020-05-05,4.0,10
2020-05-06,1.0,5
2020-05-07,6.0,7
2020-05-08,5.0,10
2020-05-09,5.0,4
2020-05-10,0.0,1
2020-05-11,3.0,9
2020-05-12,1.0,7
2020-05-13,4.0,5
2020-05-14,1.0,6
2020-05-15,1.0,10
2020-05-16,0.0,6
2020-05-17,0.0,2
2020-05-18,1.0,5
2020-05-19,0.0,8
2020-05-20,1.0,6
2020-05-21,3.0,3
