date,80_+,others
2020-03-08,1.0,11
2020-03-09,1.0,27
2020-03-10,5.0,22
2020-03-11,12.0,21
2020-03-12,2.0,20
2020-03-13,5.0,55
2020-03-14,8.0,48
2020-03-15,3.0,18
2020-03-16,8.0,43
2020-03-17,15.0,84
2020-03-18,10.0,98
2020-03-19,7.0,57
2020-03-20,9.0,90
2020-03-21,9.0,76
2020-03-22,6.0,53
2020-03-23,23.0,127
2020-03-24,20.0,145
2020-03-25,7.0,59
2020-03-26,15.0,92
2020-03-27,16.0,97
2020-03-28,9.0,78
2020-03-29,5.0,33
2020-03-30,6.0,81
2020-03-31,10.0,124
2020-04-01,11.0,70
2020-04-02,10.0,68
2020-04-03,12.0,47
2020-04-04,10.0,47
2020-04-05,7.0,15
2020-04-06,9.0,75
2020-04-07,19.0,85
2020-04-08,13.0,42
2020-04-09,15.0,43
2020-04-10,6.0,54
2020-04-11,15.0,46
2020-04-12,4.0,14
2020-04-13,8.0,9
2020-04-14,8.0,42
2020-04-15,13.0,41
2020-04-16,7.0,19
2020-04-17,23.0,22
2020-04-18,7.0,12
2020-04-19,3.0,4
2020-04-20,30.0,28
2020-04-21,3.0,9
2020-04-22,7.0,12
2020-04-23,7.0,17
2020-04-24,5.0,17
2020-04-25,4.0,3
2020-04-26,4.0,6
2020-04-27,9.0,13
2020-04-28,5.0,10
2020-04-29,16.0,17
2020-04-30,13.0,27
2020-05-01,2.0,0
2020-05-02,0.0,4
2020-05-03,0.0,2
2020-05-04,13.0,16
2020-05-05,6.0,14
2020-05-06,4.0,9
2020-05-07,13.0,6
2020-05-08,2.0,8
2020-05-09,1.0,8
2020-05-10,0.0,2
2020-05-11,1.0,8
2020-05-12,0.0,24
2020-05-13,0.0,9
2020-05-14,0.0,18
2020-05-15,0.0,5
2020-05-16,0.0,9
2020-05-17,0.0,0
2020-05-18,2.0,3
2020-05-19,2.0,8
2020-05-20,1.0,8
2020-05-21,1.0,3
2020-05-22,0.0,7
2020-05-23,0.0,2
2020-05-24,0.0,0
2020-05-25,0.0,4
2020-05-26,1.0,3
2020-05-27,0.0,1
2020-05-28,0.0,1
2020-05-29,0.0,5
2020-05-30,1.0,2
2020-05-31,0.0,3
2020-06-01,1.0,4
2020-06-02,1.0,0
2020-06-03,0.0,2
2020-06-04,4.0,2
2020-06-05,0.0,0
2020-06-06,0.0,1
2020-06-07,0.0,0
2020-06-08,1.0,1
2020-06-09,0.0,1
2020-06-10,0.0,3
2020-06-11,0.0,2
2020-06-12,1.0,2
2020-06-13,0.0,0
2020-06-14,0.0,0
2020-06-15,1.0,0
2020-06-16,1.0,2
2020-06-17,0.0,1
2020-06-18,0.0,1
2020-06-19,0.0,1
2020-06-20,0.0,0
2020-06-21,0.0,1
2020-06-22,0.0,2
2020-06-23,0.0,1
2020-06-24,0.0,0
2020-06-25,0.0,0
2020-06-26,0.0,0
2020-06-27,0.0,2
2020-06-28,0.0,0
2020-06-29,0.0,4
2020-06-30,0.0,1
2020-07-01,0.0,7
2020-07-02,0.0,1
2020-07-03,1.0,4
2020-07-04,0.0,3
2020-07-05,0.0,0
2020-07-06,0.0,2
2020-07-07,0.0,8
2020-07-08,1.0,2
2020-07-09,0.0,4
2020-07-10,0.0,3
2020-07-11,0.0,1
2020-07-12,0.0,0
2020-07-13,0.0,3
2020-07-14,0.0,1
2020-07-15,1.0,0
2020-07-16,0.0,1
2020-07-17,0.0,6
2020-07-18,0.0,1
2020-07-19,0.0,0
2020-07-20,0.0,4
2020-07-21,0.0,3
2020-07-22,0.0,7
2020-07-23,0.0,3
2020-07-24,1.0,10
2020-07-25,0.0,0
2020-07-26,0.0,1
2020-07-27,0.0,4
2020-07-28,0.0,3
2020-07-29,0.0,5
2020-07-30,0.0,1
2020-07-31,0.0,8
2020-08-01,0.0,23
2020-08-02,0.0,2
2020-08-03,0.0,12
2020-08-04,2.0,38
2020-08-05,0.0,22
2020-08-06,0.0,3
2020-08-07,0.0,5
2020-08-08,0.0,9
2020-08-09,0.0,0
2020-08-10,0.0,10
2020-08-11,0.0,11
2020-08-12,0.0,14
2020-08-13,0.0,7
2020-08-14,0.0,8
2020-08-15,0.0,4
2020-08-16,0.0,7
2020-08-17,1.0,9
2020-08-18,0.0,5
2020-08-19,0.0,16
2020-08-20,3.0,16
2020-08-21,4.0,23
2020-08-22,0.0,4
2020-08-23,3.0,6
2020-08-24,0.0,31
2020-08-25,1.0,11
2020-08-26,0.0,17
2020-08-27,0.0,25
2020-08-28,1.0,29
2020-08-29,0.0,7
2020-08-30,0.0,4
2020-08-31,0.0,23
2020-09-01,0.0,26
2020-09-02,2.0,21
2020-09-03,0.0,20
2020-09-04,0.0,32
2020-09-05,0.0,13
2020-09-06,0.0,0
2020-09-07,0.0,10
2020-09-08,0.0,9
2020-09-09,0.0,25
2020-09-10,0.0,22
2020-09-11,0.0,22
2020-09-12,1.0,19
2020-09-13,0.0,6
2020-09-14,1.0,21
2020-09-15,1.0,40
2020-09-16,4.0,38
2020-09-17,0.0,29
2020-09-18,1.0,19
2020-09-19,3.0,30
2020-09-20,0.0,4
2020-09-21,0.0,19
2020-09-22,0.0,17
2020-09-23,4.0,38
2020-09-24,2.0,24
2020-09-25,2.0,30
2020-09-26,1.0,19
2020-09-27,1.0,5
2020-09-28,2.0,36
2020-09-29,0.0,19
2020-09-30,2.0,35
2020-10-01,4.0,43
2020-10-02,3.0,43
2020-10-03,2.0,32
2020-10-04,3.0,15
2020-10-05,8.0,56
2020-10-06,11.0,97
2020-10-07,3.0,83
2020-10-08,8.0,89
2020-10-09,2.0,100
2020-10-10,21.0,108
2020-10-11,6.0,48
2020-10-12,7.0,128
2020-10-13,59.0,180
2020-10-14,10.0,143
2020-10-15,11.0,172
2020-10-16,12.0,237
2020-10-17,5.0,163
2020-10-18,7.0,54
2020-10-19,16.0,287
2020-10-20,18.0,327
2020-10-21,10.0,342
2020-10-22,21.0,413
2020-10-23,24.0,381
2020-10-24,42.0,387
2020-10-25,21.0,137
2020-10-26,18.0,499
2020-10-27,20.0,418
2020-10-28,30.0,484
2020-10-29,36.0,529
2020-10-30,19.0,570
2020-10-31,81.0,510
2020-11-01,25.0,133
2020-11-02,38.0,617
2020-11-03,34.0,569
2020-11-04,42.0,671
2020-11-05,30.0,547
2020-11-06,61.0,734
2020-11-07,27.0,484
2020-11-08,11.0,90
2020-11-09,48.0,737
