date,hospitalized,intensive_care,deceased
2020-02-20,,,
2020-02-21,,,
2020-02-22,,,
2020-02-23,1.8571428571428572,0.0,0.14285714285714285
2020-02-24,2.0,0.0,0.0
2020-02-25,2.0,0.0,0.0
2020-02-26,2.2857142857142856,0.14285714285714285,0.0
2020-02-27,2.5714285714285716,0.14285714285714285,0.14285714285714285
2020-02-28,3.142857142857143,0.14285714285714285,0.14285714285714285
2020-02-29,3.142857142857143,0.14285714285714285,0.42857142857142855
2020-03-01,3.5714285714285716,0.14285714285714285,0.42857142857142855
2020-03-02,4.571428571428571,0.14285714285714285,0.42857142857142855
2020-03-03,5.142857142857143,0.42857142857142855,0.5714285714285714
2020-03-04,5.714285714285714,0.42857142857142855,0.5714285714285714
2020-03-05,5.857142857142857,0.42857142857142855,0.8571428571428571
2020-03-06,6.571428571428571,0.5714285714285714,0.8571428571428571
2020-03-07,7.714285714285714,0.8571428571428571,1.0
2020-03-08,8.857142857142858,0.8571428571428571,1.2857142857142858
2020-03-09,11.571428571428571,1.1428571428571428,1.8571428571428572
2020-03-10,14.714285714285714,1.2857142857142858,2.142857142857143
2020-03-11,17.428571428571427,1.2857142857142858,2.7142857142857144
2020-03-12,19.428571428571427,1.5714285714285714,3.142857142857143
2020-03-13,22.0,1.7142857142857142,3.5714285714285716
2020-03-14,24.428571428571427,1.4285714285714286,4.285714285714286
2020-03-15,28.857142857142858,1.5714285714285714,5.285714285714286
2020-03-16,29.571428571428573,1.8571428571428572,5.142857142857143
2020-03-17,30.714285714285715,2.2857142857142856,5.285714285714286
2020-03-18,32.857142857142854,2.857142857142857,5.428571428571429
2020-03-19,34.714285714285715,3.142857142857143,6.142857142857143
2020-03-20,36.0,3.5714285714285716,6.428571428571429
2020-03-21,41.142857142857146,3.857142857142857,6.0
2020-03-22,39.285714285714285,4.0,6.0
2020-03-23,41.142857142857146,3.7142857142857144,7.0
2020-03-24,40.42857142857143,3.7142857142857144,7.142857142857143
2020-03-25,40.714285714285715,3.2857142857142856,6.857142857142857
2020-03-26,40.857142857142854,3.142857142857143,6.0
2020-03-27,40.857142857142854,2.5714285714285716,5.571428571428571
2020-03-28,38.0,2.5714285714285716,5.142857142857143
2020-03-29,37.57142857142857,2.7142857142857144,5.0
2020-03-30,35.142857142857146,2.857142857142857,4.142857142857143
2020-03-31,34.57142857142857,2.5714285714285716,3.5714285714285716
2020-04-01,31.714285714285715,2.2857142857142856,3.2857142857142856
2020-04-02,31.571428571428573,2.142857142857143,2.5714285714285716
2020-04-03,29.428571428571427,2.142857142857143,2.5714285714285716
2020-04-04,27.285714285714285,2.0,3.0
2020-04-05,26.285714285714285,1.8571428571428572,2.0
2020-04-06,23.142857142857142,1.7142857142857142,2.0
2020-04-07,21.428571428571427,1.2857142857142858,2.0
2020-04-08,22.0,1.2857142857142858,2.142857142857143
2020-04-09,18.714285714285715,1.1428571428571428,2.4285714285714284
2020-04-10,17.285714285714285,1.1428571428571428,2.2857142857142856
2020-04-11,15.428571428571429,1.2857142857142858,1.8571428571428572
