data,tutti,maschi,femmine
0,0,0,0.0
1,0,0,0.0
2,0,0,0.0
3,0,0,0.0
4,0,0,0.0
5,0,0,0.0
6,1,1,0.0
7,0,0,0.0
8,0,0,0.0
9,0,0,0.0
10,0,0,0.0
11,0,0,0.0
12,0,0,0.0
13,0,0,0.0
14,0,0,0.0
15,1,0,1.0
16,0,0,0.0
17,1,1,0.0
18,0,0,0.0
19,0,0,0.0
20,0,0,0.0
21,0,0,0.0
22,1,0,1.0
23,0,0,0.0
24,0,0,0.0
25,0,0,0.0
26,1,0,1.0
27,0,0,0.0
28,1,1,0.0
29,0,0,0.0
30,1,0,1.0
31,0,0,0.0
32,1,1,0.0
33,4,2,2.0
34,1,1,0.0
35,4,2,2.0
36,0,0,0.0
37,1,1,0.0
38,2,2,0.0
39,2,2,0.0
40,1,0,1.0
41,1,1,0.0
42,2,2,0.0
43,4,2,2.0
44,1,1,0.0
45,5,4,1.0
46,5,4,1.0
47,5,5,0.0
48,4,3,1.0
49,6,5,1.0
50,8,8,0.0
51,7,3,4.0
52,13,8,5.0
53,15,12,3.0
54,8,7,1.0
55,17,16,1.0
56,11,10,1.0
57,16,10,6.0
58,18,15,3.0
59,10,9,1.0
60,13,9,4.0
61,16,13,3.0
62,18,11,7.0
63,27,18,9.0
64,23,16,7.0
65,21,10,11.0
66,28,22,6.0
67,18,12,6.0
68,22,20,2.0
69,25,15,10.0
70,20,16,4.0
71,31,23,8.0
72,35,28,7.0
73,21,14,7.0
74,24,16,8.0
75,19,15,4.0
76,20,13,7.0
77,20,15,5.0
78,28,20,8.0
79,14,8,6.0
80,14,9,5.0
81,17,12,5.0
82,10,6,4.0
83,11,9,2.0
84,12,7,5.0
85,9,7,2.0
86,5,2,3.0
87,4,1,3.0
88,6,2,4.0
89,11,5,6.0
90,3,2,1.0
91,3,0,3.0
92,1,0,1.0
93,2,1,1.0
94,1,1,
95,1,1,
96,0,0,
97,0,0,
98,0,0,
99,1,1,
