data,≥80 anni,altri
2020-03-02,1.0,1
2020-03-03,1.0,3
2020-03-04,0.0,2
2020-03-05,0.0,5
2020-03-06,1.0,8
2020-03-07,0.0,28
2020-03-08,3.0,19
2020-03-09,4.0,27
2020-03-10,8.0,42
2020-03-11,14.0,42
2020-03-12,10.0,63
2020-03-13,20.0,80
2020-03-14,18.0,63
2020-03-15,20.0,66
2020-03-16,29.0,126
2020-03-17,32.0,101
2020-03-18,45.0,146
2020-03-19,28.0,125
2020-03-20,86.0,210
2020-03-21,31.0,137
2020-03-22,28.0,69
2020-03-23,48.0,120
2020-03-24,35.0,143
2020-03-25,38.0,141
2020-03-26,54.0,228
2020-03-27,36.0,161
2020-03-28,44.0,139
2020-03-29,19.0,97
2020-03-30,62.0,167
2020-03-31,42.0,185
2020-04-01,31.0,144
2020-04-02,63.0,166
2020-04-03,45.0,150
2020-04-04,30.0,73
2020-04-05,14.0,45
2020-04-06,65.0,129
2020-04-07,43.0,154
2020-04-08,42.0,135
2020-04-09,70.0,114
2020-04-10,25.0,121
2020-04-11,46.0,45
2020-04-12,6.0,12
2020-04-13,47.0,43
2020-04-14,31.0,91
2020-04-15,37.0,128
2020-04-16,19.0,88
2020-04-17,23.0,124
2020-04-18,8.0,13
2020-04-19,1.0,15
2020-04-20,23.0,65
2020-04-21,30.0,54
2020-04-22,18.0,51
2020-04-23,25.0,53
2020-04-24,22.0,58
2020-04-25,21.0,49
2020-04-26,6.0,45
2020-04-27,20.0,49
2020-04-28,6.0,41
2020-04-29,5.0,26
2020-04-30,6.0,67
2020-05-01,9.0,39
2020-05-02,7.0,27
2020-05-03,2.0,4
2020-05-04,14.0,50
2020-05-05,19.0,68
2020-05-06,10.0,30
2020-05-07,9.0,43
2020-05-08,7.0,57
2020-05-09,3.0,12
2020-05-10,5.0,6
2020-05-11,5.0,37
2020-05-12,2.0,26
2020-05-13,5.0,20
2020-05-14,0.0,22
2020-05-15,5.0,29
2020-05-16,2.0,8
2020-05-17,0.0,2
2020-05-18,3.0,10
2020-05-19,5.0,15
2020-05-20,5.0,11
2020-05-21,3.0,3
2020-05-22,3.0,11
2020-05-23,1.0,3
2020-05-24,1.0,1
2020-05-25,4.0,16
2020-05-26,1.0,7
2020-05-27,0.0,0
2020-05-28,2.0,2
2020-05-29,0.0,3
2020-05-30,0.0,1
2020-05-31,0.0,3
2020-06-01,1.0,1
2020-06-02,0.0,0
2020-06-03,0.0,4
2020-06-04,0.0,5
2020-06-05,1.0,3
2020-06-06,0.0,1
2020-06-07,0.0,1
2020-06-08,0.0,2
2020-06-09,2.0,4
2020-06-10,0.0,4
2020-06-11,0.0,4
2020-06-12,1.0,1
2020-06-13,0.0,1
2020-06-14,1.0,0
2020-06-15,1.0,2
2020-06-16,0.0,3
2020-06-17,0.0,6
2020-06-18,1.0,4
2020-06-19,1.0,5
2020-06-20,0.0,13
2020-06-21,0.0,1
2020-06-22,0.0,2
2020-06-23,0.0,2
2020-06-24,0.0,5
2020-06-25,0.0,2
2020-06-26,1.0,3
2020-06-27,0.0,3
2020-06-28,0.0,0
2020-06-29,0.0,3
2020-06-30,0.0,6
2020-07-01,0.0,4
2020-07-02,1.0,1
2020-07-03,0.0,3
2020-07-04,0.0,0
2020-07-05,0.0,0
2020-07-06,0.0,5
2020-07-07,0.0,4
2020-07-08,0.0,8
2020-07-09,0.0,4
2020-07-10,0.0,3
2020-07-11,1.0,2
2020-07-12,0.0,6
2020-07-13,0.0,3
2020-07-14,0.0,1
2020-07-15,0.0,6
2020-07-16,0.0,2
2020-07-17,0.0,3
2020-07-18,0.0,1
2020-07-19,1.0,3
2020-07-20,2.0,31
2020-07-21,0.0,22
2020-07-22,0.0,10
2020-07-23,0.0,15
2020-07-24,0.0,10
2020-07-25,0.0,2
2020-07-26,1.0,1
2020-07-27,0.0,10
2020-07-28,0.0,12
2020-07-29,0.0,14
2020-07-30,0.0,12
2020-07-31,0.0,10
2020-08-01,0.0,3
2020-08-02,1.0,2
2020-08-03,0.0,10
2020-08-04,0.0,11
2020-08-05,0.0,11
2020-08-06,1.0,9
2020-08-07,0.0,10
2020-08-08,0.0,2
2020-08-09,0.0,1
2020-08-10,1.0,4
2020-08-11,0.0,3
2020-08-12,0.0,12
2020-08-13,0.0,5
2020-08-14,0.0,9
2020-08-15,0.0,5
2020-08-16,0.0,0
2020-08-17,0.0,18
2020-08-18,0.0,16
2020-08-19,1.0,9
2020-08-20,1.0,27
2020-08-21,1.0,28
2020-08-22,0.0,8
2020-08-23,0.0,2
2020-08-24,0.0,19
2020-08-25,0.0,21
2020-08-26,1.0,25
2020-08-27,0.0,18
2020-08-28,0.0,25
2020-08-29,0.0,12
2020-08-30,0.0,3
2020-08-31,0.0,21
2020-09-01,0.0,58
2020-09-02,0.0,87
2020-09-03,2.0,45
2020-09-04,1.0,69
2020-09-05,1.0,23
2020-09-06,0.0,6
2020-09-07,3.0,45
2020-09-08,3.0,76
2020-09-09,1.0,51
2020-09-10,0.0,64
2020-09-11,0.0,63
2020-09-12,0.0,24
2020-09-13,1.0,5
2020-09-14,0.0,101
2020-09-15,3.0,89
2020-09-16,0.0,43
2020-09-17,1.0,55
2020-09-18,3.0,78
2020-09-19,1.0,22
2020-09-20,1.0,2
2020-09-21,5.0,68
2020-09-22,0.0,108
2020-09-23,0.0,100
2020-09-24,2.0,52
2020-09-25,0.0,55
2020-09-26,2.0,20
2020-09-27,0.0,3
2020-09-28,8.0,68
2020-09-29,2.0,59
2020-09-30,5.0,49
2020-10-01,1.0,52
2020-10-02,5.0,108
2020-10-03,2.0,17
2020-10-04,19.0,22
2020-10-05,6.0,142
2020-10-06,5.0,75
2020-10-07,10.0,129
2020-10-08,9.0,120
2020-10-09,11.0,129
2020-10-10,3.0,60
2020-10-11,3.0,8
2020-10-12,13.0,218
2020-10-13,21.0,158
2020-10-14,14.0,258
2020-10-15,11.0,182
2020-10-16,10.0,318
2020-10-17,10.0,206
2020-10-18,10.0,49
2020-10-19,26.0,402
2020-10-20,22.0,425
2020-10-21,37.0,511
2020-10-22,39.0,441
2020-10-23,38.0,631
2020-10-24,24.0,268
2020-10-25,18.0,183
2020-10-26,46.0,524
2020-10-27,74.0,564
2020-10-28,60.0,744
2020-10-29,41.0,730
2020-10-30,72.0,700
2020-10-31,75.0,580
2020-11-01,48.0,142
2020-11-02,95.0,837
2020-11-03,110.0,815
2020-11-04,108.0,851
2020-11-05,86.0,926
2020-11-06,116.0,811
2020-11-07,62.0,810
2020-11-08,37.0,166
2020-11-09,123.0,882
2020-11-10,108.0,823
2020-11-11,110.0,811
2020-11-12,78.0,763
2020-11-13,150.0,1017
2020-11-14,42.0,540
2020-11-15,39.0,113
2020-11-16,94.0,762
2020-11-17,109.0,941
2020-11-18,150.0,833
2020-11-19,72.0,691
2020-11-20,69.0,587
2020-11-21,35.0,328
2020-11-22,23.0,104
2020-11-23,150.0,618
2020-11-24,62.0,419
2020-11-25,104.0,520
2020-11-26,70.0,603
2020-11-27,82.0,554
2020-11-28,52.0,301
2020-11-29,23.0,81
2020-11-30,145.0,562
2020-12-01,92.0,538
2020-12-02,63.0,393
2020-12-03,66.0,414
2020-12-04,108.0,454
2020-12-05,27.0,252
2020-12-06,16.0,76
2020-12-07,125.0,543
2020-12-08,35.0,197
2020-12-09,92.0,498
2020-12-10,79.0,472
2020-12-11,101.0,624
2020-12-12,35.0,435
2020-12-13,19.0,86
2020-12-14,79.0,693
2020-12-15,65.0,405
2020-12-16,40.0,353
2020-12-17,48.0,347
2020-12-18,56.0,408
2020-12-19,20.0,289
2020-12-20,11.0,56
2020-12-21,39.0,364
2020-12-22,59.0,461
2020-12-23,43.0,376
2020-12-24,50.0,322
2020-12-25,13.0,58
2020-12-26,36.0,350
2020-12-27,24.0,109
2020-12-28,54.0,465
2020-12-29,78.0,575
2020-12-30,73.0,742
2020-12-31,62.0,577
2021-01-01,34.0,72
2021-01-02,28.0,584
2021-01-03,32.0,121
2021-01-04,73.0,812
2021-01-05,85.0,727
2021-01-06,11.0,192
2021-01-07,80.0,858
2021-01-08,77.0,716
2021-01-09,38.0,439
2021-01-10,15.0,85
2021-01-11,49.0,616
2021-01-12,44.0,469
2021-01-13,48.0,655
2021-01-14,37.0,467
2021-01-15,49.0,600
2021-01-16,28.0,456
2021-01-17,18.0,86
2021-01-18,63.0,873
2021-01-19,70.0,742
2021-01-20,48.0,794
2021-01-21,54.0,659
2021-01-22,49.0,845
2021-01-23,23.0,461
2021-01-24,31.0,106
2021-01-25,61.0,888
2021-01-26,49.0,742
2021-01-27,37.0,753
2021-01-28,67.0,733
2021-01-29,53.0,914
2021-01-30,23.0,470
2021-01-31,12.0,180
2021-02-01,50.0,999
2021-02-02,49.0,836
2021-02-03,47.0,898
2021-02-04,37.0,853
2021-02-05,57.0,904
2021-02-06,26.0,513
2021-02-07,18.0,128
2021-02-08,53.0,1128
2021-02-09,51.0,974
2021-02-10,58.0,873
2021-02-11,58.0,693
2021-02-12,54.0,800
2021-02-13,26.0,374
2021-02-14,19.0,133
2021-02-15,45.0,867
2021-02-16,43.0,686
2021-02-17,40.0,780
2021-02-18,37.0,653
2021-02-19,46.0,704
2021-02-20,15.0,530
2021-02-21,8.0,129
2021-02-22,38.0,712
2021-02-23,33.0,691
2021-02-24,28.0,736
2021-02-25,35.0,569
2021-02-26,36.0,693
2021-02-27,17.0,395
2021-02-28,8.0,117
2021-03-01,46.0,617
2021-03-02,30.0,499
2021-03-03,17.0,546
2021-03-04,21.0,525
2021-03-05,21.0,489
2021-03-06,14.0,323
2021-03-07,9.0,125
2021-03-08,28.0,481
2021-03-09,30.0,518
2021-03-10,31.0,496
