date,incidence,incidence_7_days_moving_average
2020-01-29,2,
2020-01-30,0,
2020-01-31,0,
2020-02-01,0,0.2857142857142857
2020-02-02,0,0.0
2020-02-03,0,0.14285714285714285
2020-02-04,0,0.14285714285714285
2020-02-05,0,0.14285714285714285
2020-02-06,1,0.14285714285714285
2020-02-07,0,0.14285714285714285
2020-02-08,0,0.14285714285714285
2020-02-09,0,0.14285714285714285
2020-02-10,0,0.0
2020-02-11,0,0.0
2020-02-12,0,0.0
2020-02-13,0,0.0
2020-02-14,0,0.0
2020-02-15,0,0.0
2020-02-16,0,0.0
2020-02-17,0,0.0
2020-02-18,0,0.0
2020-02-19,0,0.0
2020-02-20,0,0.0
2020-02-21,0,0.0
2020-02-22,0,0.14285714285714285
2020-02-23,0,0.14285714285714285
2020-02-24,0,0.2857142857142857
2020-02-25,1,0.5714285714285714
2020-02-26,0,0.5714285714285714
2020-02-27,1,2.142857142857143
2020-02-28,2,3.5714285714285716
2020-02-29,0,5.285714285714286
2020-03-01,11,11.0
2020-03-02,10,15.571428571428571
2020-03-03,13,20.714285714285715
2020-03-04,40,26.285714285714285
2020-03-05,33,32.0
2020-03-06,38,36.714285714285715
2020-03-07,39,40.714285714285715
2020-03-08,51,48.714285714285715
2020-03-09,43,56.42857142857143
2020-03-10,41,68.71428571428571
2020-03-11,96,78.42857142857143
2020-03-12,87,85.42857142857143
2020-03-13,124,99.57142857142857
2020-03-14,107,115.85714285714286
2020-03-15,100,131.57142857142858
2020-03-16,142,155.57142857142858
2020-03-17,155,168.28571428571428
2020-03-18,206,181.0
2020-03-19,255,191.14285714285714
2020-03-20,213,206.85714285714286
2020-03-21,196,216.0
2020-03-22,171,220.85714285714286
2020-03-23,252,223.57142857142858
2020-03-24,219,229.28571428571428
2020-03-25,240,230.0
2020-03-26,274,223.71428571428572
2020-03-27,253,223.0
2020-03-28,201,213.28571428571428
2020-03-29,127,204.42857142857142
2020-03-30,247,188.71428571428572
2020-03-31,151,172.85714285714286
2020-04-01,178,166.42857142857142
2020-04-02,164,158.14285714285714
2020-04-03,142,140.28571428571428
2020-04-04,156,137.71428571428572
2020-04-05,69,133.28571428571428
2020-04-06,122,135.28571428571428
2020-04-07,133,135.85714285714286
2020-04-08,147,132.0
2020-04-09,178,133.85714285714286
2020-04-10,146,137.85714285714286
2020-04-11,129,130.57142857142858
2020-04-12,82,121.57142857142857
2020-04-13,150,105.85714285714286
2020-04-14,82,105.85714285714286
2020-04-15,84,96.28571428571429
2020-04-16,68,91.57142857142857
2020-04-17,146,77.14285714285714
2020-04-18,62,73.71428571428571
2020-04-19,49,72.42857142857143
2020-04-20,49,71.42857142857143
2020-04-21,58,60.57142857142857
2020-04-22,75,60.57142857142857
2020-04-23,61,61.285714285714285
2020-04-24,70,62.714285714285715
2020-04-25,62,62.714285714285715
2020-04-26,54,60.857142857142854
2020-04-27,59,56.857142857142854
2020-04-28,58,53.285714285714285
2020-04-29,62,48.42857142857143
2020-04-30,33,43.857142857142854
2020-05-01,45,43.0
2020-05-02,28,42.0
2020-05-03,22,37.142857142857146
2020-05-04,53,36.57142857142857
2020-05-05,51,35.857142857142854
2020-05-06,28,35.57142857142857
2020-05-07,29,36.0
2020-05-08,40,30.285714285714285
2020-05-09,26,27.0
2020-05-10,25,26.0
2020-05-11,13,25.0
2020-05-12,28,23.857142857142858
2020-05-13,21,24.142857142857142
2020-05-14,22,25.285714285714285
2020-05-15,32,25.285714285714285
2020-05-16,28,24.285714285714285
2020-05-17,33,23.571428571428573
2020-05-18,13,23.285714285714285
2020-05-19,21,20.428571428571427
2020-05-20,16,19.571428571428573
2020-05-21,20,15.857142857142858
2020-05-22,12,16.142857142857142
2020-05-23,22,15.571428571428571
2020-05-24,7,14.428571428571429
2020-05-25,15,13.142857142857142
2020-05-26,17,12.428571428571429
2020-05-27,8,10.571428571428571
2020-05-28,11,10.0
2020-05-29,7,8.285714285714286
2020-05-30,9,6.857142857142857
2020-05-31,3,7.428571428571429
2020-06-01,3,8.285714285714286
2020-06-02,7,10.714285714285714
2020-06-03,12,11.571428571428571
2020-06-04,17,12.142857142857142
2020-06-05,24,14.857142857142858
2020-06-06,15,17.285714285714285
2020-06-07,7,19.714285714285715
2020-06-08,22,21.0
2020-06-09,24,19.428571428571427
2020-06-10,29,20.142857142857142
2020-06-11,26,20.0
2020-06-12,13,17.571428571428573
2020-06-13,20,14.571428571428571
2020-06-14,6,11.285714285714286
2020-06-15,5,9.571428571428571
2020-06-16,3,8.857142857142858
2020-06-17,6,7.428571428571429
2020-06-18,14,7.428571428571429
2020-06-19,8,8.857142857142858
2020-06-20,10,9.0
2020-06-21,6,9.428571428571429
2020-06-22,15,9.142857142857142
2020-06-23,4,10.285714285714286
2020-06-24,9,10.714285714285714
2020-06-25,12,10.285714285714286
2020-06-26,16,9.714285714285714
2020-06-27,13,10.428571428571429
2020-06-28,3,11.0
2020-06-29,11,12.0
2020-06-30,9,14.0
2020-07-01,13,14.0
2020-07-02,19,16.285714285714285
2020-07-03,30,16.0
2020-07-04,13,16.428571428571427
2020-07-05,19,19.142857142857142
2020-07-06,9,19.0
2020-07-07,12,18.714285714285715
2020-07-08,32,20.142857142857142
2020-07-09,18,19.142857142857142
2020-07-10,28,20.857142857142858
2020-07-11,23,20.428571428571427
2020-07-12,12,17.285714285714285
2020-07-13,21,16.857142857142858
2020-07-14,9,16.428571428571427
2020-07-15,10,15.0
2020-07-16,15,14.714285714285714
2020-07-17,25,14.428571428571429
2020-07-18,13,16.285714285714285
2020-07-19,10,17.714285714285715
2020-07-20,19,17.714285714285715
2020-07-21,22,16.714285714285715
2020-07-22,20,17.285714285714285
2020-07-23,15,16.571428571428573
2020-07-24,18,16.714285714285715
2020-07-25,17,17.142857142857142
2020-07-26,5,15.571428571428571
2020-07-27,20,16.285714285714285
2020-07-28,25,15.857142857142858
2020-07-29,9,15.0
2020-07-30,20,15.714285714285714
2020-07-31,15,15.285714285714286
2020-08-01,11,13.571428571428571
2020-08-02,10,14.142857142857142
2020-08-03,17,13.142857142857142
2020-08-04,13,14.428571428571429
2020-08-05,13,16.857142857142858
2020-08-06,13,17.571428571428573
2020-08-07,24,18.142857142857142
2020-08-08,28,20.428571428571427
2020-08-09,15,22.571428571428573
2020-08-10,21,25.285714285714285
2020-08-11,29,26.0
2020-08-12,28,26.285714285714285
2020-08-13,32,27.571428571428573
2020-08-14,29,34.57142857142857
2020-08-15,30,44.42857142857143
2020-08-16,24,57.285714285714285
2020-08-17,70,70.71428571428571
2020-08-18,98,90.85714285714286
2020-08-19,118,106.57142857142857
2020-08-20,126,116.57142857142857
2020-08-21,170,131.0
2020-08-22,140,133.14285714285714
2020-08-23,94,133.0
2020-08-24,171,127.85714285714286
2020-08-25,113,116.85714285714286
2020-08-26,117,109.28571428571429
2020-08-27,90,101.42857142857143
2020-08-28,93,89.71428571428571
2020-08-29,87,83.0
2020-08-30,39,77.42857142857143
2020-08-31,89,82.85714285714286
2020-09-01,66,81.85714285714286
2020-09-02,78,81.42857142857143
2020-09-03,128,83.42857142857143
2020-09-04,86,79.85714285714286
2020-09-05,84,85.28571428571429
2020-09-06,53,87.57142857142857
2020-09-07,64,88.42857142857143
2020-09-08,104,92.85714285714286
2020-09-09,94,95.28571428571429
2020-09-10,134,94.57142857142857
2020-09-11,117,107.0
2020-09-12,101,114.85714285714286
2020-09-13,48,116.85714285714286
2020-09-14,151,117.57142857142857
2020-09-15,159,122.0
2020-09-16,108,123.71428571428571
2020-09-17,139,126.14285714285714
2020-09-18,148,135.28571428571428
2020-09-19,113,133.42857142857142
2020-09-20,65,144.85714285714286
2020-09-21,215,144.14285714285714
2020-09-22,146,147.0
2020-09-23,188,148.85714285714286
2020-09-24,134,147.42857142857142
2020-09-25,168,140.14285714285714
2020-09-26,126,137.28571428571428
2020-09-27,55,133.71428571428572
2020-09-28,164,140.85714285714286
2020-09-29,126,145.14285714285714
2020-09-30,163,157.71428571428572
2020-10-01,184,166.0
2020-10-02,198,185.85714285714286
2020-10-03,214,216.0
2020-10-04,113,243.0
2020-10-05,303,282.14285714285717
2020-10-06,337,323.42857142857144
2020-10-07,352,351.7142857142857
2020-10-08,458,371.85714285714283
